trial_number,value,alpha,model,target,n_estimators,max_depth,min_samples_leaf,min_samples_split,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,C,gamma,epsilon,n_neighbors,weights
0,572.4253808676165,0.024371157544310663,Ridge,日平均负荷,,,,,,,,,,,,,,,
1,572.368843952206,0.03947046633004499,Ridge,日平均负荷,,,,,,,,,,,,,,,
2,572.2982456962848,0.05895902149408136,Ridge,日平均负荷,,,,,,,,,,,,,,,
3,572.2588129352424,0.07017045414370995,Ridge,日平均负荷,,,,,,,,,,,,,,,
4,572.1552535396391,0.10082453311781096,Ridge,日平均负荷,,,,,,,,,,,,,,,
5,571.8207706067675,0.21469425022922123,Ridge,日平均负荷,,,,,,,,,,,,,,,
6,572.306790889964,0.05656101132527541,Ridge,日平均负荷,,,,,,,,,,,,,,,
7,572.2332365031212,0.07757392899261667,Ridge,日平均负荷,,,,,,,,,,,,,,,
8,580.5993263055548,7.767067514720628,Ridge,日平均负荷,,,,,,,,,,,,,,,
9,571.7365049237882,0.24801364223324734,Ridge,日平均负荷,,,,,,,,,,,,,,,
10,663.6158346190044,95.5391738860247,Ridge,日平均负荷,,,,,,,,,,,,,,,
11,571.0975137750546,0.643389477300087,Ridge,日平均负荷,,,,,,,,,,,,,,,
12,571.0868337281034,0.6550715913006101,Ridge,日平均负荷,,,,,,,,,,,,,,,
13,571.0459657937027,1.4789204463439376,Ridge,日平均负荷,,,,,,,,,,,,,,,
14,571.8324037817769,2.3352324732916747,Ridge,日平均负荷,,,,,,,,,,,,,,,
15,572.3517687662161,2.74327600466302,Ridge,日平均负荷,,,,,,,,,,,,,,,
16,585.3447471525545,10.63288004211266,Ridge,日平均负荷,,,,,,,,,,,,,,,
17,570.919949254892,1.0346278298750762,Ridge,日平均负荷,,,,,,,,,,,,,,,
18,624.2372644595456,42.94329519445161,Ridge,日平均负荷,,,,,,,,,,,,,,,
19,571.0871554139911,1.5473918209128177,Ridge,日平均负荷,,,,,,,,,,,,,,,
20,587.3784730724267,11.911052633926571,Ridge,日平均负荷,,,,,,,,,,,,,,,
21,571.0722717030629,0.6717265631424219,Ridge,日平均负荷,,,,,,,,,,,,,,,
22,570.9690818336035,0.831725888369238,Ridge,日平均负荷,,,,,,,,,,,,,,,
23,575.3260531909356,4.664514401823972,Ridge,日平均负荷,,,,,,,,,,,,,,,
24,570.9376356623674,1.2138656211386558,Ridge,日平均负荷,,,,,,,,,,,,,,,
25,572.4748239502393,0.011513593990835121,Ridge,日平均负荷,,,,,,,,,,,,,,,
26,571.6505799604662,0.2845285292001879,Ridge,日平均负荷,,,,,,,,,,,,,,,
27,570.9296282862309,0.9546670398600258,Ridge,日平均负荷,,,,,,,,,,,,,,,
28,602.1285849525244,22.401530517508544,Ridge,日平均负荷,,,,,,,,,,,,,,,
29,574.658614788356,4.260107884055545,Ridge,日平均负荷,,,,,,,,,,,,,,,
30,570.9360781176911,1.2071312177222226,Ridge,日平均负荷,,,,,,,,,,,,,,,
31,571.4610320231844,0.3768012591493339,Ridge,日平均负荷,,,,,,,,,,,,,,,
32,571.0499310564577,1.4858851443909862,Ridge,日平均负荷,,,,,,,,,,,,,,,
33,571.9406859362745,0.17085202043235023,Ridge,日平均负荷,,,,,,,,,,,,,,,
34,570.9203536939714,1.0272718130422303,Ridge,日平均负荷,,,,,,,,,,,,,,,
35,571.3506893171055,0.4407870917849534,Ridge,日平均负荷,,,,,,,,,,,,,,,
36,573.2342719231862,3.358032258722165,Ridge,日平均负荷,,,,,,,,,,,,,,,
37,572.0792099344807,0.12455620605032737,Ridge,日平均负荷,,,,,,,,,,,,,,,
38,570.9199128210636,1.0353896158382423,Ridge,日平均负荷,,,,,,,,,,,,,,,
39,571.4187208051952,0.400238871176628,Ridge,日平均负荷,,,,,,,,,,,,,,,
40,578.5094713305282,6.5400039019674026,Ridge,日平均负荷,,,,,,,,,,,,,,,
41,570.9278052221706,0.964440990031363,Ridge,日平均负荷,,,,,,,,,,,,,,,
42,570.9324071958928,0.9413621287182141,Ridge,日平均负荷,,,,,,,,,,,,,,,
43,571.7936384251345,2.3023538202578893,Ridge,日平均负荷,,,,,,,,,,,,,,,
44,571.2457520213374,0.5122425836108659,Ridge,日平均负荷,,,,,,,,,,,,,,,
45,571.4223779888448,1.9578717408639914,Ridge,日平均负荷,,,,,,,,,,,,,,,
46,572.3774969253217,0.037131101506708154,Ridge,日平均负荷,,,,,,,,,,,,,,,
47,570.9264974723968,0.9721420589742292,Ridge,日平均负荷,,,,,,,,,,,,,,,
48,571.8529004747173,0.2025625754722292,Ridge,日平均负荷,,,,,,,,,,,,,,,
49,571.644791998869,0.28709147591720463,Ridge,日平均负荷,,,,,,,,,,,,,,,
0,546.7745393372319,,RandomForest,日平均负荷,111.0,14.0,5.0,4.0,,,,,,,,,,,
1,558.014909247613,,RandomForest,日平均负荷,256.0,11.0,1.0,14.0,,,,,,,,,,,
2,575.16641796285,,RandomForest,日平均负荷,490.0,25.0,9.0,11.0,,,,,,,,,,,
3,580.4012904782476,,RandomForest,日平均负荷,393.0,5.0,8.0,6.0,,,,,,,,,,,
4,565.820174422691,,RandomForest,日平均负荷,328.0,17.0,8.0,13.0,,,,,,,,,,,
5,561.1116898972474,,RandomForest,日平均负荷,470.0,12.0,7.0,4.0,,,,,,,,,,,
6,581.8053991813562,,RandomForest,日平均负荷,199.0,20.0,10.0,17.0,,,,,,,,,,,
7,566.6348888842649,,RandomForest,日平均负荷,348.0,18.0,8.0,11.0,,,,,,,,,,,
8,562.1760767095311,,RandomForest,日平均负荷,356.0,8.0,7.0,6.0,,,,,,,,,,,
9,559.3907508795428,,RandomForest,日平均负荷,232.0,23.0,2.0,17.0,,,,,,,,,,,
10,567.1147608370023,,RandomForest,日平均负荷,108.0,30.0,4.0,20.0,,,,,,,,,,,
11,539.455448586244,,RandomForest,日平均负荷,111.0,13.0,2.0,2.0,,,,,,,,,,,
12,545.4516240076013,,RandomForest,日平均负荷,111.0,13.0,4.0,2.0,,,,,,,,,,,
13,540.506485219982,,RandomForest,日平均负荷,154.0,15.0,3.0,2.0,,,,,,,,,,,
14,537.7768246755206,,RandomForest,日平均负荷,175.0,9.0,2.0,2.0,,,,,,,,,,,
15,546.2159209060615,,RandomForest,日平均负荷,177.0,9.0,1.0,7.0,,,,,,,,,,,
16,552.522223011551,,RandomForest,日平均负荷,260.0,6.0,2.0,8.0,,,,,,,,,,,
17,544.1920035249148,,RandomForest,日平均负荷,167.0,10.0,5.0,4.0,,,,,,,,,,,
18,544.405314636701,,RandomForest,日平均负荷,205.0,8.0,3.0,2.0,,,,,,,,,,,
19,541.4174754959248,,RandomForest,日平均负荷,148.0,16.0,2.0,9.0,,,,,,,,,,,
20,545.9613411858246,,RandomForest,日平均负荷,294.0,20.0,1.0,4.0,,,,,,,,,,,
21,540.6216334267589,,RandomForest,日平均负荷,150.0,14.0,3.0,2.0,,,,,,,,,,,
22,541.4513095288813,,RandomForest,日平均负荷,137.0,16.0,3.0,2.0,,,,,,,,,,,
23,543.5808896732868,,RandomForest,日平均负荷,200.0,12.0,4.0,5.0,,,,,,,,,,,
24,545.3494798742175,,RandomForest,日平均负荷,232.0,7.0,2.0,3.0,,,,,,,,,,,
25,544.766617460277,,RandomForest,日平均负荷,140.0,10.0,5.0,6.0,,,,,,,,,,,
26,540.5368667496248,,RandomForest,日平均负荷,182.0,15.0,3.0,3.0,,,,,,,,,,,
27,544.7133669876854,,RandomForest,日平均负荷,228.0,20.0,1.0,5.0,,,,,,,,,,,
28,546.1075742390968,,RandomForest,日平均负荷,108.0,18.0,4.0,3.0,,,,,,,,,,,
29,539.2676778958612,,RandomForest,日平均负荷,133.0,14.0,2.0,5.0,,,,,,,,,,,
30,553.9331155098312,,RandomForest,日平均负荷,100.0,13.0,6.0,9.0,,,,,,,,,,,
31,539.0628583391003,,RandomForest,日平均负荷,131.0,14.0,2.0,5.0,,,,,,,,,,,
32,541.8450302473824,,RandomForest,日平均负荷,128.0,11.0,2.0,5.0,,,,,,,,,,,
33,545.3402524638567,,RandomForest,日平均负荷,179.0,14.0,1.0,7.0,,,,,,,,,,,
34,536.2368331567521,,RandomForest,日平均负荷,133.0,12.0,2.0,4.0,,,,,,,,,,,
35,543.3156089860943,,RandomForest,日平均负荷,131.0,11.0,1.0,4.0,,,,,,,,,,,
36,566.5696922362584,,RandomForest,日平均负荷,169.0,5.0,2.0,7.0,,,,,,,,,,,
37,546.8774768280997,,RandomForest,日平均负荷,213.0,9.0,3.0,10.0,,,,,,,,,,,
38,544.2352717283102,,RandomForest,日平均负荷,262.0,18.0,1.0,5.0,,,,,,,,,,,
39,544.6915516672312,,RandomForest,日平均负荷,415.0,12.0,2.0,8.0,,,,,,,,,,,
40,550.0671881594911,,RandomForest,日平均负荷,126.0,10.0,3.0,12.0,,,,,,,,,,,
41,535.5984857631717,,RandomForest,日平均负荷,157.0,13.0,2.0,3.0,,,,,,,,,,,
42,534.8842884520551,,RandomForest,日平均负荷,162.0,16.0,2.0,4.0,,,,,,,,,,,
43,542.2442046817904,,RandomForest,日平均负荷,163.0,16.0,1.0,3.0,,,,,,,,,,,
44,580.5293438865015,,RandomForest,日平均负荷,191.0,12.0,10.0,4.0,,,,,,,,,,,
45,542.3624856069813,,RandomForest,日平均负荷,156.0,17.0,4.0,6.0,,,,,,,,,,,
46,538.2791521164409,,RandomForest,日平均负荷,221.0,23.0,2.0,3.0,,,,,,,,,,,
47,541.1279354890838,,RandomForest,日平均负荷,287.0,27.0,3.0,4.0,,,,,,,,,,,
48,539.0237846310073,,RandomForest,日平均负荷,217.0,22.0,2.0,3.0,,,,,,,,,,,
49,571.7537110094306,,RandomForest,日平均负荷,191.0,28.0,9.0,16.0,,,,,,,,,,,
0,563.9895471496665,,XGBoost,日平均负荷,501.0,10.0,,,0.06793624965779045,0.5001163786119084,0.9265455044273357,3.0,0.00022424200965483678,0.08934685668028304,,,,,
1,603.3277764872814,,XGBoost,日平均负荷,155.0,9.0,,,0.22430824563986052,0.6686941404167326,0.9159868030403441,10.0,0.45388281033345457,0.03591581402898223,,,,,
2,612.1295150461593,,XGBoost,日平均负荷,236.0,10.0,,,0.08998472455661835,0.7210147705819818,0.5003147442870782,6.0,5.0592912487444375e-05,4.660138108349691e-05,,,,,
3,600.1782507238329,,XGBoost,日平均负荷,663.0,10.0,,,0.017814967303956146,0.7383113003311312,0.563320392663364,9.0,0.0006746855529137827,0.0004125641164629387,,,,,
4,592.6665020976856,,XGBoost,日平均负荷,586.0,11.0,,,0.16277216620473328,0.6212903204074957,0.6866941333358033,3.0,0.40624923819365527,0.0008074144674204002,,,,,
5,627.6623492358334,,XGBoost,日平均负荷,781.0,6.0,,,0.14548973273286356,0.5780644094958545,0.8980471714383249,9.0,5.911433853416732e-05,0.00036850148393513125,,,,,
